Datetime;Resolution code;aFRR BE +;mFRR BE SA +;mFRR BE DA +;aFRR BE -;mFRR BE SA -;mFRR BE DA -
2025-07-21T02:30:00+02:00;PT15M;0.0;0.0;0.0;13.128;0.0;0.0
2025-07-21T02:15:00+02:00;PT15M;0.004;0.0;0.0;0.911;0.0;0.0
2025-07-21T02:00:00+02:00;PT15M;6.45;0.0;0.0;0.006;0.0;0.0
2025-07-21T01:45:00+02:00;PT15M;0.0;0.0;0.0;17.512;0.0;0.0
2025-07-21T01:30:00+02:00;PT15M;0.073;0.0;0.0;0.003;0.0;0.0
2025-07-21T01:15:00+02:00;PT15M;0.0;0.0;0.0;0.118;0.0;0.0
2025-07-21T01:00:00+02:00;PT15M;0.296;0.0;0.0;0.096;0.0;0.0
2025-07-21T00:45:00+02:00;PT15M;0.177;0.0;0.0;0.0;98.0;0.0
2025-07-21T00:30:00+02:00;PT15M;0.195;0.0;0.0;0.025;0.0;0.0
2025-07-21T00:15:00+02:00;PT15M;0.837;0.0;0.0;0.047;0.0;0.0
2025-07-21T00:00:00+02:00;PT15M;0.706;0.0;0.0;0.008;0.0;0.0
2025-07-20T23:45:00+02:00;PT15M;0.002;0.0;0.0;0.009;0.0;0.0
2025-07-20T23:30:00+02:00;PT15M;0.588;0.0;0.0;0.092;0.0;0.0
2025-07-20T23:15:00+02:00;PT15M;0.0;0.0;0.0;0.022;0.0;0.0
2025-07-20T23:00:00+02:00;PT15M;0.036;0.0;0.0;2.563;0.0;0.0
2025-07-20T22:45:00+02:00;PT15M;8.696;0.0;0.0;1.142;0.0;0.0
2025-07-20T22:30:00+02:00;PT15M;0.013;63.0;0.0;0.318;0.0;0.0
2025-07-20T22:15:00+02:00;PT15M;2.744;0.0;0.0;0.15;0.0;0.0
2025-07-20T22:00:00+02:00;PT15M;2.191;0.0;0.0;0.107;0.0;0.0
2025-07-20T21:45:00+02:00;PT15M;0.006;0.0;0.0;0.761;0.0;0.0
2025-07-20T21:30:00+02:00;PT15M;0.0;0.0;0.0;2.86;0.0;0.0
2025-07-20T21:15:00+02:00;PT15M;0.0;0.0;0.0;21.428;0.0;0.0
2025-07-20T21:00:00+02:00;PT15M;0.0;0.0;0.0;20.666;0.0;0.0
2025-07-20T20:45:00+02:00;PT15M;4.973;0.0;0.0;2.679;0.0;0.0
2025-07-20T20:30:00+02:00;PT15M;0.046;0.0;0.0;0.075;0.0;0.0
2025-07-20T20:15:00+02:00;PT15M;0.0;0.0;0.0;0.678;0.0;0.0
2025-07-20T20:00:00+02:00;PT15M;0.0;0.0;0.0;0.435;0.0;0.0
2025-07-20T19:45:00+02:00;PT15M;0.004;0.0;0.0;0.084;0.0;0.0
2025-07-20T19:30:00+02:00;PT15M;0.096;0.0;0.0;0.032;0.0;0.0
2025-07-20T19:15:00+02:00;PT15M;0.008;0.0;0.0;3.881;0.0;0.0
2025-07-20T19:00:00+02:00;PT15M;0.006;0.0;0.0;0.865;0.0;0.0
2025-07-20T18:45:00+02:00;PT15M;11.668;0.0;0.0;0.009;0.0;0.0
2025-07-20T18:30:00+02:00;PT15M;24.939;0.0;0.0;0.0;0.0;0.0
2025-07-20T18:15:00+02:00;PT15M;24.143;0.0;0.0;0.0;0.0;0.0
2025-07-20T18:00:00+02:00;PT15M;11.253;0.0;0.0;0.036;0.0;0.0
2025-07-20T17:45:00+02:00;PT15M;0.15;0.0;0.0;0.0;0.0;0.0
2025-07-20T17:30:00+02:00;PT15M;0.11;0.0;0.0;0.106;0.0;0.0
2025-07-20T17:15:00+02:00;PT15M;0.0;0.0;0.0;6.899;0.0;0.0
2025-07-20T17:00:00+02:00;PT15M;0.0;0.0;0.0;24.558;0.0;0.0
2025-07-20T16:45:00+02:00;PT15M;0.0;0.0;0.0;76.959;0.0;0.0
2025-07-20T16:30:00+02:00;PT15M;0.0;240.0;0.0;111.537;0.0;0.0
2025-07-20T16:15:00+02:00;PT15M;0.0;0.0;0.0;29.627;244.0;0.0
2025-07-20T16:00:00+02:00;PT15M;0.833;0.0;0.0;65.577;0.0;0.0
2025-07-20T15:45:00+02:00;PT15M;14.125;0.0;0.0;0.825;250.0;0.0
2025-07-20T15:30:00+02:00;PT15M;0.0;0.0;0.0;98.39;0.0;0.0
2025-07-20T15:15:00+02:00;PT15M;0.0;0.0;0.0;12.53;0.0;0.0
2025-07-20T15:00:00+02:00;PT15M;7.11;0.0;0.0;0.47;0.0;0.0
2025-07-20T14:45:00+02:00;PT15M;128.823;0.0;0.0;0.0;0.0;0.0
2025-07-20T14:30:00+02:00;PT15M;9.638;150.0;0.0;0.293;0.0;0.0
2025-07-20T14:15:00+02:00;PT15M;0.199;200.0;0.0;0.402;0.0;0.0
2025-07-20T14:00:00+02:00;PT15M;40.457;199.0;0.0;0.0;0.0;0.0
2025-07-20T13:45:00+02:00;PT15M;17.036;150.0;0.0;0.166;0.0;0.0
2025-07-20T13:30:00+02:00;PT15M;13.346;0.0;0.0;0.029;0.0;0.0
2025-07-20T13:15:00+02:00;PT15M;17.076;0.0;0.0;0.0;0.0;0.0
2025-07-20T13:00:00+02:00;PT15M;35.171;0.0;0.0;3.158;50.0;0.0
2025-07-20T12:45:00+02:00;PT15M;33.028;0.0;0.0;9.904;74.0;0.0
2025-07-20T12:30:00+02:00;PT15M;0.0;0.0;0.0;97.932;0.0;0.0
2025-07-20T12:15:00+02:00;PT15M;5.708;0.0;0.0;19.755;60.0;0.0
2025-07-20T12:00:00+02:00;PT15M;29.359;0.0;0.0;6.706;80.0;0.0
2025-07-20T11:45:00+02:00;PT15M;0.0;0.0;0.0;61.478;110.0;0.0
2025-07-20T11:30:00+02:00;PT15M;0.0;0.0;0.0;105.339;110.0;0.0
2025-07-20T11:15:00+02:00;PT15M;0.0;0.0;0.0;118.816;80.0;0.0
2025-07-20T11:00:00+02:00;PT15M;0.0;0.0;0.0;119.331;80.0;0.0
2025-07-20T10:45:00+02:00;PT15M;12.837;0.0;0.0;42.319;0.0;0.0
2025-07-20T10:30:00+02:00;PT15M;0.525;0.0;0.0;39.517;0.0;0.0
2025-07-20T10:15:00+02:00;PT15M;54.541;0.0;0.0;0.005;200.0;0.0
2025-07-20T10:00:00+02:00;PT15M;18.939;0.0;0.0;0.44;200.0;0.0
2025-07-20T09:45:00+02:00;PT15M;0.0;0.0;0.0;12.97;17.0;0.0
2025-07-20T09:30:00+02:00;PT15M;0.0;0.0;0.0;54.309;17.0;0.0
2025-07-20T09:15:00+02:00;PT15M;0.0;0.0;0.0;55.541;0.0;0.0
2025-07-20T09:00:00+02:00;PT15M;0.123;0.0;0.0;15.057;0.0;0.0
2025-07-20T08:45:00+02:00;PT15M;0.0;0.0;0.0;2.842;0.0;0.0
2025-07-20T08:30:00+02:00;PT15M;0.0;0.0;0.0;0.133;0.0;0.0
2025-07-20T08:15:00+02:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-20T08:00:00+02:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-20T07:45:00+02:00;PT15M;0.0;0.0;0.0;0.001;0.0;0.0
2025-07-20T07:30:00+02:00;PT15M;0.006;0.0;0.0;0.004;0.0;0.0
2025-07-20T07:15:00+02:00;PT15M;12.696;0.0;0.0;0.182;0.0;0.0
2025-07-20T07:00:00+02:00;PT15M;0.41;0.0;0.0;0.009;0.0;0.0
2025-07-20T06:45:00+02:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-20T06:30:00+02:00;PT15M;0.0;0.0;0.0;0.019;0.0;0.0
2025-07-20T06:15:00+02:00;PT15M;0.0;0.0;0.0;0.002;0.0;0.0
2025-07-20T06:00:00+02:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-20T05:45:00+02:00;PT15M;0.0;0.0;0.0;0.036;0.0;0.0
2025-07-20T05:30:00+02:00;PT15M;0.0;0.0;0.0;0.001;0.0;0.0
2025-07-20T05:15:00+02:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-20T05:00:00+02:00;PT15M;0.0;0.0;0.0;0.001;0.0;0.0
2025-07-20T04:45:00+02:00;PT15M;0.183;0.0;0.0;0.001;0.0;0.0
2025-07-20T04:30:00+02:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-20T04:15:00+02:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-20T04:00:00+02:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-20T03:45:00+02:00;PT15M;0.004;0.0;0.0;0.0;0.0;0.0
2025-07-20T03:30:00+02:00;PT15M;0.044;0.0;0.0;0.0;0.0;0.0
2025-07-20T03:15:00+02:00;PT15M;0.228;0.0;0.0;0.0;0.0;0.0
2025-07-20T03:00:00+02:00;PT15M;0.019;0.0;0.0;0.0;0.0;0.0
2025-07-20T02:45:00+02:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-20T02:30:00+02:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-20T02:15:00+02:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-20T02:00:00+02:00;PT15M;0.003;0.0;0.0;0.0;0.0;0.0
2025-07-20T01:45:00+02:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-20T01:30:00+02:00;PT15M;0.337;0.0;0.0;0.0;0.0;0.0
2025-07-20T01:15:00+02:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-20T01:00:00+02:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-20T00:45:00+02:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-20T00:30:00+02:00;PT15M;0.029;11.0;0.0;0.001;0.0;0.0
2025-07-20T00:15:00+02:00;PT15M;0.167;39.0;0.0;0.0;0.0;0.0
2025-07-20T00:00:00+02:00;PT15M;0.0;30.0;0.0;0.0;0.0;0.0
2025-07-19T23:45:00+02:00;PT15M;0.042;0.0;0.0;0.151;0.0;0.0
2025-07-19T23:30:00+02:00;PT15M;0.417;0.0;0.0;2.369;0.0;0.0
2025-07-19T23:15:00+02:00;PT15M;0.02;29.0;0.0;4.109;0.0;0.0
2025-07-19T23:00:00+02:00;PT15M;2.322;0.0;0.0;0.0;0.0;0.0
2025-07-19T22:45:00+02:00;PT15M;0.0;0.0;0.0;26.067;0.0;0.0
2025-07-19T22:30:00+02:00;PT15M;0.0;0.0;0.0;29.164;0.0;0.0
2025-07-19T22:15:00+02:00;PT15M;0.0;0.0;0.0;43.624;0.0;0.0
2025-07-19T22:00:00+02:00;PT15M;0.0;0.0;0.0;18.999;0.0;0.0
2025-07-19T21:45:00+02:00;PT15M;0.157;0.0;0.0;0.486;0.0;0.0
2025-07-19T21:30:00+02:00;PT15M;0.721;0.0;0.0;7.72;0.0;0.0
2025-07-19T21:15:00+02:00;PT15M;0.0;0.0;0.0;10.218;0.0;0.0
2025-07-19T21:00:00+02:00;PT15M;0.0;0.0;0.0;16.05;0.0;0.0
2025-07-19T20:45:00+02:00;PT15M;18.575;0.0;0.0;0.003;0.0;0.0
2025-07-19T20:30:00+02:00;PT15M;1.937;61.0;0.0;0.175;0.0;0.0
2025-07-19T20:15:00+02:00;PT15M;18.526;0.0;0.0;0.033;0.0;0.0
2025-07-19T20:00:00+02:00;PT15M;31.28;0.0;0.0;0.0;0.0;0.0
2025-07-19T19:45:00+02:00;PT15M;23.808;0.0;0.0;21.878;0.0;0.0
2025-07-19T19:30:00+02:00;PT15M;38.705;0.0;0.0;48.159;0.0;0.0
2025-07-19T19:15:00+02:00;PT15M;6.612;0.0;0.0;17.442;0.0;0.0
2025-07-19T19:00:00+02:00;PT15M;0.341;0.0;0.0;41.728;0.0;0.0
2025-07-19T18:45:00+02:00;PT15M;11.1;0.0;0.0;0.0;0.0;0.0
2025-07-19T18:30:00+02:00;PT15M;7.429;0.0;0.0;1.246;0.0;0.0
2025-07-19T18:15:00+02:00;PT15M;8.671;0.0;0.0;11.619;0.0;0.0
2025-07-19T18:00:00+02:00;PT15M;0.898;150.0;0.0;43.825;0.0;0.0
2025-07-19T17:45:00+02:00;PT15M;8.767;0.0;0.0;0.121;0.0;0.0
2025-07-19T17:30:00+02:00;PT15M;6.734;0.0;0.0;0.0;0.0;0.0
2025-07-19T17:15:00+02:00;PT15M;28.925;0.0;0.0;0.0;100.0;0.0
2025-07-19T17:00:00+02:00;PT15M;0.775;0.0;0.0;1.323;30.0;0.0
2025-07-19T16:45:00+02:00;PT15M;0.0;0.0;0.0;0.041;0.0;0.0
2025-07-19T16:30:00+02:00;PT15M;0.0;0.0;0.0;0.015;0.0;0.0
2025-07-19T16:15:00+02:00;PT15M;0.0;0.0;0.0;0.362;0.0;0.0
2025-07-19T16:00:00+02:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-19T15:45:00+02:00;PT15M;0.002;0.0;0.0;0.328;0.0;0.0
2025-07-19T15:30:00+02:00;PT15M;0.001;0.0;0.0;3.648;0.0;0.0
2025-07-19T15:15:00+02:00;PT15M;0.0;0.0;0.0;2.485;0.0;0.0
2025-07-19T15:00:00+02:00;PT15M;0.0;0.0;0.0;11.042;0.0;0.0
2025-07-19T14:45:00+02:00;PT15M;0.0;0.0;0.0;1.25;0.0;0.0
2025-07-19T14:30:00+02:00;PT15M;0.007;0.0;0.0;15.266;0.0;0.0
2025-07-19T14:15:00+02:00;PT15M;0.0;0.0;0.0;25.998;0.0;0.0
2025-07-19T14:00:00+02:00;PT15M;3.569;0.0;0.0;18.076;0.0;0.0
2025-07-19T13:45:00+02:00;PT15M;0.549;0.0;0.0;7.554;0.0;0.0
2025-07-19T13:30:00+02:00;PT15M;2.601;0.0;0.0;7.208;0.0;0.0
2025-07-19T13:15:00+02:00;PT15M;0.06;0.0;0.0;8.43;0.0;0.0
2025-07-19T13:00:00+02:00;PT15M;0.0;0.0;0.0;7.736;0.0;0.0
2025-07-19T12:45:00+02:00;PT15M;4.915;0.0;0.0;4.287;13.0;0.0
2025-07-19T12:30:00+02:00;PT15M;0.0;0.0;0.0;0.226;12.0;0.0
2025-07-19T12:15:00+02:00;PT15M;1.053;0.0;0.0;0.1;0.0;0.0
2025-07-19T12:00:00+02:00;PT15M;10.724;0.0;0.0;0.0;0.0;0.0
2025-07-19T11:45:00+02:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-19T11:30:00+02:00;PT15M;19.253;0.0;0.0;0.0;0.0;0.0
2025-07-19T11:15:00+02:00;PT15M;11.844;0.0;0.0;0.0;0.0;0.0
2025-07-19T11:00:00+02:00;PT15M;4.635;0.0;0.0;0.0;0.0;0.0
2025-07-19T10:45:00+02:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-19T10:30:00+02:00;PT15M;3.423;0.0;0.0;0.0;0.0;0.0
2025-07-19T10:15:00+02:00;PT15M;11.768;0.0;0.0;0.0;0.0;0.0
2025-07-19T10:00:00+02:00;PT15M;11.794;0.0;0.0;0.0;0.0;0.0
2025-07-19T09:45:00+02:00;PT15M;3.082;0.0;0.0;0.0;0.0;0.0
2025-07-19T09:30:00+02:00;PT15M;9.848;26.0;0.0;0.0;0.0;0.0
2025-07-19T09:15:00+02:00;PT15M;14.454;150.0;0.0;0.0;0.0;0.0
2025-07-19T09:00:00+02:00;PT15M;63.567;50.0;0.0;0.0;0.0;0.0
2025-07-19T08:45:00+02:00;PT15M;17.084;0.0;0.0;0.0;0.0;0.0
2025-07-19T08:30:00+02:00;PT15M;37.573;0.0;0.0;0.0;0.0;0.0
2025-07-19T08:15:00+02:00;PT15M;26.918;0.0;0.0;0.0;0.0;0.0
2025-07-19T08:00:00+02:00;PT15M;36.714;0.0;0.0;0.0;24.0;0.0
2025-07-19T07:45:00+02:00;PT15M;0.117;0.0;0.0;7.592;0.0;0.0
2025-07-19T07:30:00+02:00;PT15M;0.0;0.0;0.0;0.277;0.0;0.0
2025-07-19T07:15:00+02:00;PT15M;0.004;0.0;0.0;0.001;0.0;0.0
2025-07-19T07:00:00+02:00;PT15M;15.768;0.0;0.0;0.003;0.0;0.0
2025-07-19T06:45:00+02:00;PT15M;0.001;0.0;0.0;0.11;0.0;0.0
2025-07-19T06:30:00+02:00;PT15M;13.143;0.0;0.0;0.005;0.0;0.0
2025-07-19T06:15:00+02:00;PT15M;11.963;0.0;0.0;0.0;0.0;0.0
2025-07-19T06:00:00+02:00;PT15M;17.21;0.0;0.0;0.0;0.0;0.0
2025-07-19T05:45:00+02:00;PT15M;0.0;59.0;0.0;55.025;0.0;0.0
2025-07-19T05:30:00+02:00;PT15M;0.0;0.0;0.0;0.127;0.0;0.0
2025-07-19T05:15:00+02:00;PT15M;9.434;0.0;0.0;0.0;0.0;0.0
2025-07-19T05:00:00+02:00;PT15M;14.121;0.0;0.0;0.013;0.0;0.0
2025-07-19T04:45:00+02:00;PT15M;0.0;0.0;0.0;0.97;0.0;0.0
2025-07-19T04:30:00+02:00;PT15M;0.0;0.0;0.0;5.298;0.0;0.0
2025-07-19T04:15:00+02:00;PT15M;0.02;0.0;0.0;0.811;0.0;0.0
2025-07-19T04:00:00+02:00;PT15M;0.081;0.0;0.0;0.216;0.0;0.0
2025-07-19T03:45:00+02:00;PT15M;0.901;0.0;0.0;0.067;0.0;0.0
2025-07-19T03:30:00+02:00;PT15M;0.162;0.0;0.0;0.395;0.0;0.0
2025-07-19T03:15:00+02:00;PT15M;0.196;0.0;0.0;0.007;0.0;0.0
2025-07-19T03:00:00+02:00;PT15M;2.094;0.0;0.0;7.064;0.0;0.0
2025-07-19T02:45:00+02:00;PT15M;1.563;0.0;0.0;33.211;0.0;0.0
2025-07-19T02:30:00+02:00;PT15M;5.989;0.0;0.0;13.283;0.0;0.0
2025-07-19T02:15:00+02:00;PT15M;3.824;0.0;0.0;3.181;0.0;0.0
2025-07-19T02:00:00+02:00;PT15M;12.514;0.0;0.0;6.431;0.0;0.0
2025-07-19T01:45:00+02:00;PT15M;0.0;0.0;0.0;5.163;0.0;0.0
2025-07-19T01:30:00+02:00;PT15M;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-19T01:15:00+02:00;PT15M;0.011;0.0;0.0;0.0;0.0;0.0
2025-07-19T01:00:00+02:00;PT15M;0.849;0.0;0.0;0.002;0.0;0.0
2025-07-19T00:45:00+02:00;PT15M;0.0;0.0;0.0;53.15;0.0;0.0
2025-07-19T00:30:00+02:00;PT15M;0.595;0.0;0.0;0.072;0.0;0.0
2025-07-19T00:15:00+02:00;PT15M;0.0;0.0;0.0;0.03;0.0;0.0
2025-07-19T00:00:00+02:00;PT15M;0.0;0.0;0.0;67.545;0.0;0.0
2025-07-18T23:45:00+02:00;PT15M;0.741;0.0;0.0;5.006;0.0;0.0
2025-07-18T23:30:00+02:00;PT15M;6.978;0.0;0.0;0.05;0.0;0.0
2025-07-18T23:15:00+02:00;PT15M;3.944;0.0;0.0;0.07;0.0;0.0
2025-07-18T23:00:00+02:00;PT15M;15.888;0.0;0.0;0.064;0.0;0.0
2025-07-18T22:45:00+02:00;PT15M;0.047;0.0;0.0;2.85;0.0;0.0
2025-07-18T22:30:00+02:00;PT15M;0.128;0.0;0.0;1.949;0.0;0.0
2025-07-18T22:15:00+02:00;PT15M;3.297;0.0;0.0;2.495;0.0;0.0
2025-07-18T22:00:00+02:00;PT15M;3.026;0.0;0.0;0.063;0.0;0.0
2025-07-18T21:45:00+02:00;PT15M;0.127;0.0;0.0;26.157;0.0;0.0
2025-07-18T21:30:00+02:00;PT15M;0.916;0.0;0.0;0.111;0.0;0.0
2025-07-18T21:15:00+02:00;PT15M;7.777;0.0;0.0;0.0;0.0;0.0
2025-07-18T21:00:00+02:00;PT15M;23.708;0.0;0.0;0.387;0.0;0.0
2025-07-18T20:45:00+02:00;PT15M;41.193;0.0;0.0;0.095;0.0;0.0
2025-07-18T20:30:00+02:00;PT15M;22.385;0.0;0.0;0.643;0.0;0.0
2025-07-18T20:15:00+02:00;PT15M;18.438;0.0;0.0;27.333;0.0;0.0
2025-07-18T20:00:00+02:00;PT15M;26.426;0.0;0.0;47.5;0.0;0.0
2025-07-18T19:45:00+02:00;PT15M;40.092;31.0;0.0;1.385;0.0;0.0
2025-07-18T19:30:00+02:00;PT15M;4.205;0.0;0.0;31.673;0.0;0.0
2025-07-18T19:15:00+02:00;PT15M;8.374;0.0;0.0;41.612;0.0;0.0
2025-07-18T19:00:00+02:00;PT15M;3.182;0.0;0.0;62.275;0.0;0.0
2025-07-18T18:45:00+02:00;PT15M;4.321;0.0;0.0;0.28;0.0;0.0
2025-07-18T18:30:00+02:00;PT15M;8.26;0.0;0.0;4.419;0.0;0.0
2025-07-18T18:15:00+02:00;PT15M;0.007;0.0;0.0;22.457;0.0;0.0
2025-07-18T18:00:00+02:00;PT15M;1.645;0.0;0.0;0.346;0.0;0.0
2025-07-18T17:45:00+02:00;PT15M;3.308;0.0;0.0;0.02;0.0;0.0
2025-07-18T17:30:00+02:00;PT15M;0.0;0.0;0.0;2.27;0.0;0.0
2025-07-18T17:15:00+02:00;PT15M;0.0;0.0;0.0;29.723;0.0;0.0
2025-07-18T17:00:00+02:00;PT15M;0.0;0.0;0.0;35.46;0.0;0.0
2025-07-18T16:45:00+02:00;PT15M;0.0;0.0;0.0;30.689;0.0;0.0
2025-07-18T16:30:00+02:00;PT15M;0.0;0.0;0.0;8.675;0.0;0.0
2025-07-18T16:15:00+02:00;PT15M;0.0;0.0;0.0;11.274;0.0;0.0
2025-07-18T16:00:00+02:00;PT15M;0.0;0.0;0.0;15.088;0.0;0.0
2025-07-18T15:45:00+02:00;PT15M;16.062;0.0;0.0;0.017;0.0;0.0
2025-07-18T15:30:00+02:00;PT15M;22.988;0.0;0.0;0.0;0.0;0.0
2025-07-18T15:15:00+02:00;PT15M;9.552;0.0;0.0;0.016;0.0;0.0
2025-07-18T15:00:00+02:00;PT15M;21.99;0.0;0.0;0.0;0.0;0.0
2025-07-18T14:45:00+02:00;PT15M;15.311;0.0;0.0;0.0;0.0;0.0
2025-07-18T14:30:00+02:00;PT15M;0.135;0.0;0.0;1.149;0.0;0.0
2025-07-18T14:15:00+02:00;PT15M;0.0;28.0;0.0;12.832;0.0;0.0
2025-07-18T14:00:00+02:00;PT15M;0.0;0.0;0.0;14.767;0.0;0.0
2025-07-18T13:45:00+02:00;PT15M;0.0;0.0;0.0;11.209;0.0;0.0
2025-07-18T13:30:00+02:00;PT15M;33.645;0.0;0.0;3.813;0.0;0.0
2025-07-18T13:15:00+02:00;PT15M;28.193;0.0;0.0;0.118;0.0;0.0
2025-07-18T13:00:00+02:00;PT15M;13.563;0.0;0.0;0.042;0.0;0.0
2025-07-18T12:45:00+02:00;PT15M;0.0;0.0;0.0;10.199;0.0;0.0
2025-07-18T12:30:00+02:00;PT15M;0.0;0.0;0.0;0.311;0.0;0.0
2025-07-18T12:15:00+02:00;PT15M;0.0;0.0;0.0;0.466;0.0;0.0
2025-07-18T12:00:00+02:00;PT15M;0.0;0.0;0.0;0.82;0.0;0.0
2025-07-18T11:45:00+02:00;PT15M;0.0;0.0;0.0;87.125;0.0;0.0
2025-07-18T11:30:00+02:00;PT15M;0.0;0.0;0.0;46.687;0.0;0.0
2025-07-18T11:15:00+02:00;PT15M;0.0;0.0;0.0;18.931;0.0;0.0
2025-07-18T11:00:00+02:00;PT15M;0.027;0.0;0.0;1.236;0.0;0.0
2025-07-18T10:45:00+02:00;PT15M;0.027;0.0;0.0;0.067;50.0;0.0
2025-07-18T10:30:00+02:00;PT15M;0.0;0.0;0.0;13.902;0.0;0.0
2025-07-18T10:15:00+02:00;PT15M;0.0;0.0;0.0;2.964;0.0;0.0
2025-07-18T10:00:00+02:00;PT15M;0.533;0.0;0.0;1.858;0.0;0.0
2025-07-18T09:45:00+02:00;PT15M;0.0;0.0;0.0;2.378;0.0;0.0
2025-07-18T09:30:00+02:00;PT15M;0.067;0.0;0.0;1.111;0.0;0.0
2025-07-18T09:15:00+02:00;PT15M;30.281;0.0;0.0;0.0;0.0;0.0
2025-07-18T09:00:00+02:00;PT15M;64.345;0.0;0.0;0.0;0.0;0.0
2025-07-18T08:45:00+02:00;PT15M;0.0;0.0;0.0;0.235;0.0;0.0
2025-07-18T08:30:00+02:00;PT15M;20.69;0.0;0.0;0.054;0.0;0.0
2025-07-18T08:15:00+02:00;PT15M;1.354;0.0;0.0;1.02;0.0;0.0
2025-07-18T08:00:00+02:00;PT15M;17.836;0.0;0.0;0.066;0.0;0.0
2025-07-18T07:45:00+02:00;PT15M;0.007;0.0;0.0;0.015;0.0;0.0
2025-07-18T07:30:00+02:00;PT15M;1.463;0.0;0.0;0.782;0.0;0.0
2025-07-18T07:15:00+02:00;PT15M;0.256;0.0;0.0;0.492;0.0;0.0
2025-07-18T07:00:00+02:00;PT15M;0.223;0.0;0.0;0.429;0.0;0.0
2025-07-18T06:45:00+02:00;PT15M;0.0;0.0;0.0;0.264;0.0;0.0
2025-07-18T06:30:00+02:00;PT15M;0.0;0.0;0.0;25.01;0.0;0.0
2025-07-18T06:15:00+02:00;PT15M;6.618;0.0;0.0;10.359;0.0;0.0
2025-07-18T06:00:00+02:00;PT15M;48.89;0.0;0.0;3.985;0.0;0.0
2025-07-18T05:45:00+02:00;PT15M;1.28;0.0;0.0;33.824;0.0;0.0
2025-07-18T05:30:00+02:00;PT15M;3.223;0.0;0.0;8.869;0.0;0.0
2025-07-18T05:15:00+02:00;PT15M;0.2;0.0;0.0;46.006;0.0;0.0
2025-07-18T05:00:00+02:00;PT15M;0.0;0.0;0.0;50.275;0.0;0.0
2025-07-18T04:45:00+02:00;PT15M;0.0;0.0;0.0;1.49;0.0;0.0
2025-07-18T04:30:00+02:00;PT15M;0.16;0.0;0.0;1.998;0.0;0.0
2025-07-18T04:15:00+02:00;PT15M;0.075;0.0;0.0;0.182;0.0;0.0
2025-07-18T04:00:00+02:00;PT15M;0.0;0.0;0.0;1.391;0.0;0.0
2025-07-18T03:45:00+02:00;PT15M;0.0;0.0;0.0;10.277;0.0;0.0
2025-07-18T03:30:00+02:00;PT15M;0.0;0.0;0.0;29.213;0.0;0.0
2025-07-18T03:15:00+02:00;PT15M;0.0;0.0;0.0;42.029;0.0;0.0
2025-07-18T03:00:00+02:00;PT15M;0.0;0.0;0.0;52.526;0.0;0.0
2025-07-18T02:45:00+02:00;PT15M;6.51;0.0;0.0;40.427;0.0;0.0
2025-07-18T02:30:00+02:00;PT15M;0.0;0.0;0.0;5.202;0.0;0.0
2025-07-18T02:15:00+02:00;PT15M;0.089;0.0;0.0;1.41;0.0;0.0
2025-07-18T02:00:00+02:00;PT15M;0.002;0.0;0.0;2.427;0.0;0.0
2025-07-18T01:45:00+02:00;PT15M;0.0;0.0;0.0;55.882;0.0;0.0
2025-07-18T01:30:00+02:00;PT15M;0.0;0.0;0.0;6.21;0.0;0.0
2025-07-18T01:15:00+02:00;PT15M;0.074;0.0;0.0;1.476;0.0;0.0
2025-07-18T01:00:00+02:00;PT15M;0.0;0.0;0.0;1.858;0.0;0.0
2025-07-18T00:45:00+02:00;PT15M;3.012;0.0;0.0;0.885;0.0;0.0
2025-07-18T00:30:00+02:00;PT15M;1.791;0.0;0.0;0.334;0.0;0.0
2025-07-18T00:15:00+02:00;PT15M;5.003;0.0;0.0;0.295;0.0;0.0
2025-07-18T00:00:00+02:00;PT15M;13.641;0.0;0.0;0.007;0.0;0.0
2025-07-17T23:45:00+02:00;PT15M;0.0;0.0;0.0;19.06;0.0;0.0
2025-07-17T23:30:00+02:00;PT15M;0.0;0.0;0.0;0.924;0.0;0.0
2025-07-17T23:15:00+02:00;PT15M;5.284;0.0;0.0;1.201;0.0;0.0
